0.044645 0.017028 0.034179 0.110375
0.018841 0.008285 0.016604 0.000754
0.061702 0.021632 0.043497 0.390835
0.019197 0.008322 0.016689 -0.003481
0.035237 0.013062 0.026191 0.212778
-0.000543 0.003690 0.007410 -0.008992
-0.001608 0.008960 0.018115 -0.070671
0.037550 0.017061 0.034223 0.308494
0.038600 0.015739 0.031571 0.248181
0.033846 0.013579 0.027223 -0.025474
