-0.076055 0.019122 0.042068 0.993410
0.054902 0.019869 0.044154 0.991507
-0.145658 0.023209 0.054155 0.990046
0.058191 0.020206 0.041075 0.993854
0.071895 0.024510 0.065359 0.984164
0.078431 0.019608 0.078431 0.978678
-0.072490 0.023335 0.051337 0.987853
0.061002 0.019245 0.046187 0.993465
0.072767 0.026137 0.054076 0.988312
0.035481 0.013339 0.028729 0.997004
